order_id,customer_id,order_date,category,channel,quantity,base_price,revenue
509,104,2023-01-23,Fashion,Organic,2,80,160.0
510,217,2023-01-23,Electronics,Organic,1,450,450.0
511,786,2023-01-23,Fashion,Organic,2,80,160.0
512,111,2023-01-23,Sports,Organic,1,120,120.0
513,177,2023-01-23,Home,Organic,1,150,150.0
514,874,2023-01-23,Sports,Organic,1,120,120.0
515,803,2023-01-23,Fashion,Organic,1,80,80.0
516,367,2023-01-23,Sports,Organic,1,120,120.0
517,1221,2023-01-23,Home,Organic,1,150,150.0
518,1214,2023-01-23,Fashion,Organic,1,80,80.0
519,914,2023-01-23,Fashion,Organic,1,80,80.0
520,729,2023-01-23,Sports,Organic,1,120,120.0
521,475,2023-01-23,Home,Paid Search,1,150,135.0
522,459,2023-01-23,Electronics,Paid Search,1,450,405.0
523,295,2023-01-23,Home,Paid Search,1,150,135.0
524,529,2023-01-23,Electronics,Paid Search,1,450,405.0
525,1116,2023-01-24,Home,Organic,1,150,150.0
526,484,2023-01-24,Sports,Organic,1,120,120.0
527,355,2023-01-24,Fashion,Organic,1,80,80.0
528,160,2023-01-24,Home,Organic,1,150,150.0
529,1176,2023-01-24,Electronics,Organic,1,450,450.0
530,997,2023-01-24,Sports,Organic,1,120,120.0
531,235,2023-01-24,Home,Organic,1,150,150.0
532,1213,2023-01-24,Sports,Organic,2,120,240.0
533,1221,2023-01-24,Sports,Organic,1,120,120.0
534,949,2023-01-24,Sports,Organic,1,120,120.0
535,667,2023-01-24,Fashion,Organic,1,80,80.0
536,1137,2023-01-24,Electronics,Organic,2,450,900.0
537,200,2023-01-24,Electronics,Organic,1,450,450.0
538,912,2023-01-24,Home,Organic,1,150,150.0
539,306,2023-01-24,Sports,Email,1,120,120.0
540,928,2023-01-24,Fashion,Email,1,80,80.0
541,1089,2023-01-24,Fashion,Email,2,80,160.0
542,597,2023-01-24,Fashion,Email,1,80,80.0
543,799,2023-01-24,Fashion,Email,1,80,80.0
544,1261,2023-01-24,Electronics,Email,1,450,450.0
545,1184,2023-01-24,Fashion,Email,1,80,80.0
546,916,2023-01-24,Fashion,Email,1,80,80.0
547,401,2023-01-24,Fashion,Email,1,80,80.0
548,422,2023-01-24,Sports,Email,1,120,120.0
549,649,2023-01-24,Electronics,Email,1,450,450.0
550,614,2023-01-24,Sports,Email,1,120,120.0
551,1168,2023-01-24,Sports,Email,1,120,120.0
552,624,2023-01-24,Sports,Email,2,120,240.0
553,891,2023-01-24,Fashion,Email,1,80,80.0
554,706,2023-01-24,Fashion,Email,1,80,80.0
555,183,2023-01-24,Fashion,Email,1,80,80.0
556,1194,2023-01-24,Electronics,Email,1,450,450.0
557,17,2023-01-24,Fashion,Email,1,80,80.0
558,1253,2023-01-24,Electronics,Email,3,450,1350.0
559,1046,2023-01-24,Fashion,Email,1,80,80.0
560,828,2023-01-24,Fashion,Email,1,80,80.0
561,262,2023-01-24,Fashion,Email,1,80,80.0
562,782,2023-01-24,Fashion,Paid Search,2,80,144.0
563,892,2023-01-24,Fashion,Paid Search,3,80,216.0
564,1117,2023-01-24,Sports,Paid Search,1,120,108.0
565,1119,2023-01-25,Fashion,Organic,1,80,80.0
566,1181,2023-01-25,Home,Organic,1,150,150.0
567,752,2023-01-25,Sports,Organic,1,120,120.0
568,69,2023-01-25,Fashion,Organic,1,80,80.0
569,78,2023-01-25,Home,Organic,1,150,150.0
570,1164,2023-01-25,Home,Organic,1,150,150.0
571,990,2023-01-25,Fashion,Organic,1,80,80.0
572,755,2023-01-25,Home,Organic,1,150,150.0
573,232,2023-01-25,Home,Organic,1,150,150.0
574,1189,2023-01-25,Home,Organic,1,150,150.0
575,987,2023-01-25,Electronics,Organic,1,450,450.0
576,164,2023-01-25,Electronics,Organic,1,450,450.0
577,291,2023-01-25,Electronics,Organic,1,450,450.0
578,1079,2023-01-25,Sports,Organic,1,120,120.0
579,723,2023-01-25,Electronics,Paid Search,2,450,810.0
580,604,2023-01-25,Electronics,Paid Search,3,450,1215.0
581,593,2023-01-25,Home,Paid Search,1,150,135.0
582,344,2023-01-25,Home,Paid Search,1,150,135.0
583,298,2023-01-26,Home,Organic,1,150,150.0
584,1220,2023-01-26,Sports,Organic,1,120,120.0
585,316,2023-01-26,Electronics,Organic,1,450,450.0
586,1016,2023-01-26,Home,Organic,1,150,150.0
587,846,2023-01-26,Fashion,Organic,1,80,80.0
588,785,2023-01-26,Fashion,Organic,1,80,80.0
589,488,2023-01-26,Fashion,Organic,1,80,80.0
590,1354,2023-01-26,Fashion,Organic,1,80,80.0
591,902,2023-01-26,Electronics,Organic,2,450,900.0
592,1306,2023-01-26,Fashion,Organic,1,80,80.0
593,343,2023-01-26,Home,Organic,1,150,150.0
594,432,2023-01-26,Electronics,Organic,1,450,450.0
595,1184,2023-01-26,Fashion,Organic,2,80,160.0
596,707,2023-01-26,Sports,Organic,1,120,120.0
597,538,2023-01-26,Sports,Paid Search,1,120,108.0
598,298,2023-01-26,Electronics,Paid Search,2,450,810.0
599,1087,2023-01-26,Home,Paid Search,1,150,135.0
600,891,2023-01-26,Fashion,Paid Search,1,80,72.0
601,720,2023-01-27,Fashion,Organic,1,80,80.0
602,450,2023-01-27,Electronics,Organic,1,450,450.0
603,581,2023-01-27,Fashion,Organic,2,80,160.0
604,516,2023-01-27,Electronics,Organic,1,450,450.0
605,396,2023-01-27,Home,Organic,1,150,150.0
606,70,2023-01-27,Sports,Organic,1,120,120.0
607,49,2023-01-27,Fashion,Organic,1,80,80.0
608,1269,2023-01-27,Fashion,Organic,1,80,80.0
609,189,2023-01-27,Home,Organic,2,150,300.0
610,117,2023-01-27,Electronics,Organic,2,450,900.0
611,1217,2023-01-27,Fashion,Organic,1,80,80.0
612,1345,2023-01-27,Fashion,Organic,1,80,80.0
613,445,2023-01-27,Fashion,Organic,2,80,160.0
614,1228,2023-01-27,Sports,Organic,2,120,240.0
615,604,2023-01-27,Electronics,Social,1,450,450.0
616,796,2023-01-27,Electronics,PaidSearch,1,450,405.0
617,682,2023-01-27,Sports,PaidSearch,1,120,108.0
618,124,2023-01-27,Fashion,PaidSearch,2,80,144.0
619,828,2023-01-28,Fashion,Organic,1,80,80.0
620,1491,2023-01-28,Fashion,Organic,1,80,80.0
621,144,2023-01-28,Electronics,Organic,1,450,450.0
622,1107,2023-01-28,Fashion,Organic,2,80,160.0
623,463,2023-01-28,Fashion,Organic,1,80,80.0
624,7,2023-01-28,Home,Organic,1,150,150.0
625,788,2023-01-28,Home,Organic,2,150,300.0
626,1412,2023-01-28,Home,Organic,1,150,150.0
627,988,2023-01-28,Fashion,Organic,1,80,80.0
628,249,2023-01-28,Sports,Organic,1,120,120.0
629,1162,2023-01-28,Fashion,Organic,1,80,80.0
630,1097,2023-01-28,Electronics,Organic,1,450,450.0
631,736,2023-01-28,Fashion,Organic,1,80,80.0
632,683,2023-01-28,Sports,Organic,1,120,120.0
633,1327,2023-01-28,Fashion,Social,1,80,80.0
634,52,2023-01-28,Fashion,Email,1,80,80.0
635,1475,2023-01-28,Home,Email,1,150,150.0
636,1215,2023-01-28,Electronics,Email,1,450,450.0
637,489,2023-01-28,Fashion,Email,2,80,160.0
638,1002,2023-01-28,Electronics,Email,1,450,450.0
639,797,2023-01-28,Electronics,Email,1,450,450.0
640,130,2023-01-28,Electronics,Email,1,450,450.0
641,1108,2023-01-28,Fashion,Email,1,80,80.0
642,1318,2023-01-28,Sports,Email,1,120,120.0
643,631,2023-01-28,Electronics,Email,1,450,450.0
644,1024,2023-01-28,Sports,Email,1,120,120.0
645,1094,2023-01-28,Sports,Email,2,120,240.0
646,921,2023-01-28,Sports,Email,2,120,240.0
647,34,2023-01-28,Fashion,Email,1,80,80.0
648,76,2023-01-28,Sports,Email,1,120,120.0
649,695,2023-01-28,Electronics,Email,1,450,450.0
650,115,2023-01-28,Fashion,Email,2,80,160.0
651,692,2023-01-28,Home,Email,1,150,150.0
652,1477,2023-01-28,Sports,Email,1,120,120.0
653,88,2023-01-28,Home,Email,1,150,150.0
654,831,2023-01-28,Fashion,Email,1,80,80.0
655,243,2023-01-28,Electronics,Email,1,450,450.0
656,434,2023-01-28,Home,Email,1,150,150.0
657,1296,2023-01-28,Fashion,Paid Search,1,80,72.0
658,103,2023-01-28,Fashion,Paid Search,1,80,72.0
659,630,2023-01-28,Fashion,Paid Search,1,80,72.0
660,200,2023-01-28,Home,Paid Search,3,150,405.0
661,274,2023-01-29,Fashion,Organic,2,80,160.0
662,205,2023-01-29,Fashion,Organic,1,80,80.0
663,1295,2023-01-29,Fashion,Organic,1,80,80.0
664,1255,2023-01-29,Sports,Organic,1,120,120.0
665,771,2023-01-29,Home,Organic,1,150,150.0
666,324,2023-01-29,Electronics,Organic,1,450,450.0
667,33,2023-01-29,Fashion,Organic,1,80,80.0
668,998,2023-01-29,Electronics,Organic,1,450,450.0
669,166,2023-01-29,Sports,Organic,1,120,120.0
670,14,2023-01-29,Sports,Organic,1,120,120.0
671,15,2023-01-29,Sports,Organic,1,120,120.0
672,368,2023-01-29,Fashion,Organic,1,80,80.0
673,183,2023-01-29,Fashion,Organic,1,80,80.0
674,1448,2023-01-29,Electronics,Organic,1,450,450.0
675,713,2023-01-29,Home,Paid Search,1,150,135.0
676,858,2023-01-29,Home,Paid Search,1,150,135.0
677,10,2023-01-29,Electronics,Paid Search,3,450,1215.0
678,859,2023-01-30,Electronics,Organic,1,450,450.0
679,408,2023-01-30,Electronics,Organic,1,450,450.0
680,1531,2023-01-30,Home,Organic,1,150,150.0
681,1387,2023-01-30,Fashion,Organic,1,80,80.0
682,668,2023-01-30,Fashion,Organic,1,80,80.0
683,472,2023-01-30,Home,Organic,1,150,150.0
684,1596,2023-01-30,Sports,Organic,1,120,120.0
685,226,2023-01-30,Electronics,Organic,1,450,450.0
686,668,2023-01-30,Fashion,Organic,1,80,80.0
687,467,2023-01-30,Fashion,Organic,1,80,80.0
688,201,2023-01-30,Fashion,Organic,1,80,80.0
689,486,2023-01-30,Fashion,Organic,1,80,80.0
690,1511,2023-01-30,Home,Organic,1,150,150.0
691,845,2023-01-30,Fashion,Organic,1,80,80.0
692,280,2023-01-30,Home,Paid Search,1,150,135.0
693,938,2023-01-30,Sports,Paid Search,1,120,108.0
694,1475,2023-01-30,Fashion,Paid Search,1,80,72.0
695,398,2023-01-30,Electronics,Paid Search,1,450,405.0
696,982,2023-01-31,Home,Organic,1,150,150.0
697,1659,2023-01-31,Electronics,Organic,1,450,450.0
698,1635,2023-01-31,Home,Organic,1,150,150.0
699,1427,2023-01-31,Home,Organic,1,150,150.0
700,1683,2023-01-31,Fashion,Organic,1,80,80.0
701,201,2023-01-31,Fashion,Organic,1,80,80.0
702,927,2023-01-31,Fashion,Organic,1,80,80.0
703,1015,2023-01-31,Electronics,Organic,1,450,450.0
704,493,2023-01-31,Fashion,Organic,1,80,80.0
705,171,2023-01-31,Fashion,Organic,1,80,80.0
706,1144,2023-01-31,Home,Organic,2,150,300.0
707,1543,2023-01-31,Fashion,Organic,1,80,80.0
708,26,2023-01-31,Electronics,Organic,1,450,450.0
709,1420,2023-01-31,Fashion,Organic,1,80,80.0
710,1581,2023-01-31,Fashion,Paid Search,1,80,72.0
711,284,2023-01-31,Home,Paid Search,1,150,135.0
712,1441,2023-01-31,Sports,Paid Search,1,120,108.0
713,831,2023-01-31,Fashion,Paid Search,1,80,72.0
714,764,2023-02-01,Fashion,Organic,1,80,80.0
715,708,2023-02-01,Sports,Organic,1,120,120.0
716,927,2023-02-01,Sports,Organic,1,120,120.0
717,996,2023-02-01,Electronics,Organic,2,450,900.0
718,1027,2023-02-01,Home,Organic,1,150,150.0
719,1079,2023-02-01,Home,Organic,2,150,300.0
720,1699,2023-02-01,Home,Organic,1,150,150.0
721,252,2023-02-01,Home,Organic,1,150,150.0
722,963,2023-02-01,Sports,Organic,1,120,120.0
723,1454,2023-02-01,Sports,Organic,1,120,120.0
724,1090,2023-02-01,Home,Organic,1,150,150.0
725,1390,2023-02-01,Electronics,Organic,1,450,450.0
726,1691,2023-02-01,Sports,Organic,2,120,240.0
727,1092,2023-02-01,Fashion,Organic,3,80,240.0
728,599,2023-02-01,Sports,Organic,1,120,120.0
729,926,2023-02-01,Electronics,Organic,2,450,900.0
730,309,2023-02-01,Sports,Paid Search,1,120,108.0
731,419,2023-02-01,Home,Paid Search,1,150,135.0
732,1067,2023-02-01,Fashion,Paid Search,1,80,72.0
733,1285,2023-02-01,Electronics,Paid Search,1,450,405.0
734,85,2023-02-02,Electronics,Organic,1,450,450.0
735,649,2023-02-02,Electronics,Organic,1,450,450.0
736,1177,2023-02-02,Electronics,Organic,1,450,450.0
737,260,2023-02-02,Electronics,Organic,1,450,450.0
738,903,2023-02-02,Fashion,Organic,2,80,160.0
739,534,2023-02-02,Sports,Organic,2,120,240.0
740,758,2023-02-02,Sports,Organic,2,120,240.0
741,378,2023-02-02,Sports,Organic,1,120,120.0
742,421,2023-02-02,Electronics,Organic,1,450,450.0
743,1152,2023-02-02,Fashion,Organic,1,80,80.0
744,1449,2023-02-02,Fashion,Organic,2,80,160.0
745,72,2023-02-02,Sports,Organic,1,120,120.0
746,1364,2023-02-02,Fashion,Organic,3,80,240.0
747,650,2023-02-02,Fashion,Organic,1,80,80.0
748,705,2023-02-02,Fashion,Organic,1,80,80.0
749,303,2023-02-02,Fashion,Organic,2,80,160.0
750,594,2023-02-02,Fashion,Paid Search,1,80,72.0
751,1545,2023-02-02,Fashion,Paid Search,1,80,72.0
752,1175,2023-02-02,Sports,Paid Search,1,120,108.0
753,1366,2023-02-02,Fashion,Paid Search,1,80,72.0
754,442,2023-02-03,Home,Organic,1,150,150.0
755,1491,2023-02-03,Home,Organic,1,150,150.0
756,1819,2023-02-03,Sports,Organic,2,120,240.0
757,910,2023-02-03,Home,Organic,1,150,150.0
758,1519,2023-02-03,Fashion,Organic,1,80,80.0
759,852,2023-02-03,Fashion,Organic,1,80,80.0
760,1646,2023-02-03,Fashion,Organic,1,80,80.0
761,907,2023-02-03,Electronics,Organic,1,450,450.0
762,592,2023-02-03,Fashion,Organic,1,80,80.0
763,336,2023-02-03,Electronics,Organic,1,450,450.0
764,1651,2023-02-03,Sports,Organic,1,120,120.0
765,1491,2023-02-03,Sports,Organic,1,120,120.0
766,1839,2023-02-03,Fashion,Organic,1,80,80.0
767,869,2023-02-03,Sports,Organic,1,120,120.0
768,1493,2023-02-03,Fashion,Organic,2,80,160.0
769,1836,2023-02-03,Home,Organic,1,150,150.0
770,1705,2023-02-03,Sports,Paid Search,1,120,108.0
771,782,2023-02-03,Fashion,Paid Search,1,80,72.0
772,593,2023-02-03,Fashion,Paid Search,1,80,72.0
773,1135,2023-02-03,Fashion,Paid Search,1,80,72.0
774,335,2023-02-04,Fashion,Organic,1,80,80.0
775,109,2023-02-04,Fashion,Organic,1,80,80.0
776,559,2023-02-04,Sports,Organic,1,120,120.0
777,740,2023-02-04,Home,Organic,1,150,150.0
778,860,2023-02-04,Sports,Organic,1,120,120.0
779,1304,2023-02-04,Home,Organic,1,150,150.0
780,1868,2023-02-04,Fashion,Organic,1,80,80.0
781,730,2023-02-04,Sports,Organic,1,120,120.0
782,100,2023-02-04,Home,Organic,1,150,150.0
783,594,2023-02-04,Fashion,Organic,1,80,80.0
784,598,2023-02-04,Home,Organic,1,150,150.0
785,1085,2023-02-04,Fashion,Organic,1,80,80.0
786,1309,2023-02-04,Fashion,Organic,1,80,80.0
787,1918,2023-02-04,Home,Organic,1,150,150.0
788,158,2023-02-04,Sports,Organic,1,120,120.0
789,1053,2023-02-04,Sports,Organic,3,120,360.0
790,1595,2023-02-04,Fashion,Paid Search,1,80,72.0
791,994,2023-02-04,Home,Paid Search,1,150,135.0
792,844,2023-02-04,Electronics,Paid Search,1,450,405.0
793,697,2023-02-04,Fashion,Paid Search,2,80,144.0
794,714,2023-02-04,Sports,Email,1,120,120.0
795,639,2023-02-04,Home,Email,2,150,300.0
796,1416,2023-02-04,Sports,Email,1,120,120.0
797,743,2023-02-04,Fashion,Email,2,80,160.0
798,285,2023-02-04,Sports,Email,1,120,120.0
799,1674,2023-02-04,Electronics,Email,1,450,450.0
800,906,2023-02-04,Electronics,Email,2,450,900.0
801,1823,2023-02-04,Sports,Email,1,120,120.0
802,1224,2023-02-04,Home,Email,1,150,150.0
803,1072,2023-02-04,Home,Email,1,150,150.0
804,1564,2023-02-04,Home,Email,1,150,150.0
805,701,2023-02-04,Electronics,Email,1,450,450.0
806,353,2023-02-04,Electronics,Email,1,450,450.0
807,1454,2023-02-04,Electronics,Email,1,450,450.0
808,624,2023-02-04,Sports,Email,1,120,120.0
809,59,2023-02-04,Sports,Email,2,120,240.0
810,1525,2023-02-04,Electronics,Email,1,450,450.0
811,1669,2023-02-04,Fashion,Email,2,80,160.0
812,243,2023-02-04,Sports,Email,1,120,120.0
813,456,2023-02-04,Fashion,Email,1,80,80.0
814,264,2023-02-04,Home,Email,1,150,150.0
815,1755,2023-02-04,Electronics,Email,1,450,450.0
816,1422,2023-02-04,Home,Email,1,150,150.0
817,352,2023-02-05,Sports,Organic,1,120,120.0
818,1847,2023-02-05,Electronics,Organic,1,450,450.0
819,1545,2023-02-05,Electronics,Organic,1,450,450.0
820,1101,2023-02-05,Home,Organic,1,150,150.0
821,9,2023-02-05,Fashion,Organic,1,80,80.0
822,1994,2023-02-05,Home,Organic,1,150,150.0
823,1486,2023-02-05,Home,Organic,1,150,150.0
824,203,2023-02-05,Fashion,Organic,1,80,80.0
825,1893,2023-02-05,Electronics,Organic,1,450,450.0
826,439,2023-02-05,Sports,Organic,3,120,360.0
827,1886,2023-02-05,Fashion,Organic,2,80,160.0
828,1033,2023-02-05,Fashion,Organic,1,80,80.0
829,1744,2023-02-05,Fashion,Organic,2,80,160.0
830,1450,2023-02-05,Electronics,Organic,1,450,450.0
831,973,2023-02-05,Fashion,Organic,1,80,80.0
832,751,2023-02-05,Fashion,Organic,1,80,80.0
833,672,2023-02-05,Home,Paid Search,1,150,135.0
834,1012,2023-02-05,Home,Paid Search,1,150,135.0
835,237,2023-02-05,Sports,Paid Search,1,120,108.0
836,789,2023-02-05,Electronics,Paid Search,1,450,405.0
837,581,2023-02-05,Sports,Paid Search,2,120,216.0
838,1119,2023-02-06,Fashion,Organic,1,80,80.0
839,1640,2023-02-06,Electronics,Organic,1,450,450.0
840,1459,2023-02-06,Fashion,Organic,1,80,80.0
841,1949,2023-02-06,Home,Organic,1,150,150.0
842,1657,2023-02-06,Electronics,Organic,1,450,450.0
843,1985,2023-02-06,Electronics,Organic,1,450,450.0
844,1143,2023-02-06,Fashion,Organic,1,80,80.0
845,604,2023-02-06,Fashion,Organic,1,80,80.0
846,1863,2023-02-06,Electronics,Organic,1,450,450.0
847,443,2023-02-06,Home,Organic,1,150,150.0
848,501,2023-02-06,Home,Organic,1,150,150.0
849,1027,2023-02-06,Fashion,Organic,1,80,80.0
850,2005,2023-02-06,Electronics,Organic,1,450,450.0
851,2037,2023-02-06,Sports,Organic,1,120,120.0
852,946,2023-02-06,Fashion,Organic,1,80,80.0
853,552,2023-02-06,Fashion,Organic,1,80,80.0
854,828,2023-02-06,Sports,Paid Search,1,120,108.0
855,1203,2023-02-06,Fashion,Paid Search,1,80,72.0
856,2040,2023-02-06,Fashion,Paid Search,1,80,72.0
857,2009,2023-02-06,Home,Paid Search,1,150,135.0
858,252,2023-02-07,Electronics,Organic,1,450,450.0
859,116,2023-02-07,Sports,Organic,1,120,120.0
860,185,2023-02-07,Fashion,Organic,1,80,80.0
861,526,2023-02-07,Sports,Organic,1,120,120.0
862,1501,2023-02-07,Fashion,Organic,1,80,80.0
863,1429,2023-02-07,Sports,Organic,1,120,120.0
864,111,2023-02-07,Fashion,Organic,1,80,80.0
865,1398,2023-02-07,Electronics,Organic,1,450,450.0
866,1559,2023-02-07,Sports,Organic,2,120,240.0
867,399,2023-02-07,Sports,Organic,1,120,120.0
868,1754,2023-02-07,Home,Organic,1,150,150.0
869,1414,2023-02-07,Home,Organic,1,150,150.0
870,1464,2023-02-07,Fashion,Organic,2,80,160.0
871,1688,2023-02-07,Fashion,Organic,2,80,160.0
872,1439,2023-02-07,Fashion,Organic,1,80,80.0
873,232,2023-02-07,Home,Organic,1,150,150.0
874,92,2023-02-07,Home,Paid Search,1,150,135.0
875,1297,2023-02-07,Home,Paid Search,1,150,135.0
876,1548,2023-02-07,Fashion,Paid Search,1,80,72.0
877,1599,2023-02-07,Sports,Paid Search,1,120,108.0
878,1030,2023-02-08,Home,Organic,1,150,150.0
879,2111,2023-02-08,Fashion,Organic,2,80,160.0
880,1857,2023-02-08,Home,Organic,2,150,300.0
881,740,2023-02-08,Fashion,Organic,1,80,80.0
882,77,2023-02-08,Sports,Organic,1,120,120.0
883,2115,2023-02-08,Electronics,Organic,1,450,450.0
884,765,2023-02-08,Sports,Organic,1,120,120.0
885,2045,2023-02-08,Home,Organic,1,150,150.0
886,873,2023-02-08,Fashion,Organic,3,80,240.0
887,1915,2023-02-08,Fashion,Organic,1,80,80.0
888,1098,2023-02-08,Sports,Organic,1,120,120.0
889,1777,2023-02-08,Fashion,Organic,1,80,80.0
890,246,2023-02-08,Fashion,Organic,1,80,80.0
891,2140,2023-02-08,Fashion,Organic,1,80,80.0
892,822,2023-02-08,Home,Organic,1,150,150.0
893,1493,2023-02-08,Electronics,Organic,1,450,450.0
894,977,2023-02-08,Home,Email,1,150,150.0
895,466,2023-02-08,Sports,Email,2,120,240.0
896,615,2023-02-08,Electronics,Email,1,450,450.0
897,787,2023-02-08,Fashion,Email,1,80,80.0
898,114,2023-02-08,Electronics,Email,1,450,450.0
899,1006,2023-02-08,Electronics,Email,1,450,450.0
900,1272,2023-02-08,Home,Email,1,150,150.0
901,1902,2023-02-08,Sports,Email,1,120,120.0
902,1989,2023-02-08,Fashion,Email,1,80,80.0
903,1787,2023-02-08,Fashion,Email,1,80,80.0
904,1729,2023-02-08,Electronics,Email,1,450,450.0
905,152,2023-02-08,Sports,Email,1,120,120.0
906,828,2023-02-08,Sports,Email,1,120,120.0
907,653,2023-02-08,Sports,Email,1,120,120.0
908,1118,2023-02-08,Home,Email,1,150,150.0
909,559,2023-02-08,Sports,Email,1,120,120.0
910,120,2023-02-08,Electronics,Email,1,450,450.0
911,1059,2023-02-08,Fashion,Email,1,80,80.0
912,1138,2023-02-08,Sports,Email,1,120,120.0
913,721,2023-02-08,Fashion,Email,1,80,80.0
914,173,2023-02-08,Fashion,Email,1,80,80.0
915,1991,2023-02-08,Fashion,Email,1,80,80.0
916,82,2023-02-08,Fashion,Email,3,80,240.0
917,976,2023-02-08,Home,Paid Search,1,150,135.0
918,501,2023-02-08,Fashion,Paid Search,1,80,72.0
919,1284,2023-02-08,Sports,Paid Search,1,120,108.0
920,1349,2023-02-08,Fashion,Paid Search,1,80,72.0
921,1487,2023-02-09,Fashion,Organic,1,80,80.0
922,500,2023-02-09,Home,Organic,1,150,150.0
923,2191,2023-02-09,Fashion,Organic,1,80,80.0
924,969,2023-02-09,Fashion,Organic,1,80,80.0
925,1813,2023-02-09,Fashion,Organic,2,80,160.0
926,1592,2023-02-09,Fashion,Organic,1,80,80.0
927,33,2023-02-09,Sports,Organic,1,120,120.0
928,1610,2023-02-09,Electronics,Organic,1,450,450.0
929,1047,2023-02-09,Fashion,Organic,2,80,160.0
930,1233,2023-02-09,Sports,Organic,1,120,120.0
931,370,2023-02-09,Fashion,Organic,1,80,80.0
932,965,2023-02-09,Fashion,Organic,1,80,80.0
933,1219,2023-02-09,Home,Organic,1,150,150.0
934,862,2023-02-09,Electronics,Organic,1,450,450.0
935,657,2023-02-09,Fashion,Organic,1,80,80.0
936,1798,2023-02-09,Electronics,Organic,1,450,450.0
937,2244,2023-02-09,Fashion,Paid Search,1,80,72.0
938,1339,2023-02-09,Home,Paid Search,1,150,135.0
939,1857,2023-02-09,Fashion,Paid Search,1,80,72.0
940,113,2023-02-09,Home,Paid Search,1,150,135.0
941,365,2023-02-10,Electronics,Organic,1,450,450.0
942,1508,2023-02-10,Fashion,Organic,1,80,80.0
943,697,2023-02-10,Electronics,Organic,1,450,450.0
944,481,2023-02-10,Electronics,Organic,1,450,450.0
945,58,2023-02-10,Home,Organic,1,150,150.0
946,2154,2023-02-10,Sports,Organic,1,120,120.0
947,1783,2023-02-10,Fashion,Organic,1,80,80.0
948,1859,2023-02-10,Fashion,Organic,3,80,240.0
949,2025,2023-02-10,Sports,Organic,1,120,120.0
950,486,2023-02-10,Fashion,Organic,1,80,80.0
951,920,2023-02-10,Fashion,Organic,1,80,80.0
952,833,2023-02-10,Sports,Organic,2,120,240.0
953,781,2023-02-10,Sports,Organic,1,120,120.0
954,1091,2023-02-10,Home,Organic,1,150,150.0
955,1180,2023-02-10,Electronics,Organic,1,450,450.0
956,2025,2023-02-10,Home,Organic,1,150,150.0
957,43,2023-02-10,Fashion,Paid Search,1,80,72.0
958,1921,2023-02-10,Sports,Paid Search,2,120,216.0
959,546,2023-02-10,Electronics,Paid Search,1,450,405.0
960,1325,2023-02-10,Home,Paid Search,1,150,135.0
961,524,2023-02-11,Sports,Organic,1,120,120.0
962,2045,2023-02-11,Electronics,Organic,1,450,450.0
963,1151,2023-02-11,Electronics,Organic,1,450,450.0
964,1477,2023-02-11,Sports,Organic,1,120,120.0
965,1762,2023-02-11,Fashion,Organic,1,80,80.0
966,1159,2023-02-11,Fashion,Organic,1,80,80.0
967,1079,2023-02-11,Home,Organic,1,150,150.0
968,1081,2023-02-11,Fashion,Organic,1,80,80.0
969,2118,2023-02-11,Fashion,Organic,1,80,80.0
970,1283,2023-02-11,Sports,Organic,1,120,120.0
971,1785,2023-02-11,Home,Organic,1,150,150.0
